date,ensemble_ret,cum_log_ret,cum_ret
1992-09-30,0.0456179245002319,4.567515692108033,95.30456215723218
1992-10-31,0.050242531902176604,4.616536812369032,100.14314719374208
1992-11-30,0.030881796534605845,4.646951361495138,103.2666292862489
1992-12-31,0.046063981857016094,4.691985893390519,108.0695654059829
1993-01-31,0.10043245494061863,4.787689136790334,119.02368961901213
1993-02-28,0.07824014290487011,4.863019351541403,128.4143602467734
1993-03-31,0.05062899361112366,4.912408377891482,134.96647906489497
1993-04-30,0.05052351774063721,4.9616970061314705,141.83598388206215
1993-05-31,0.01158001385903604,4.973210484789747,143.4900265549855
1993-06-30,0.07433344521768967,5.044910903097988,154.23046802841301
1993-07-31,0.04582613809713682,5.089718038956994,161.34408089316625
1993-08-31,0.024908877686226218,5.114321747777226,165.38788974721695
1993-09-30,0.01902516429670385,5.133168196802889,168.5534466866396
1993-10-31,0.013379222202115295,5.146458707595449,170.8219399249947
1993-11-30,0.05073277499208043,5.1959465093040516,179.53894374191222
1993-12-31,0.050963944918889476,5.245654295109838,188.73992052648953
1994-01-31,0.05066852128314722,5.295080943616464,198.35376172794864
1994-02-28,0.05771390679442166,5.351190831028274,209.8592461514328
1994-03-31,0.03655691660567575,5.387095394720834,217.56761002852642
1994-04-30,0.039983253952332654,5.426300005775566,226.30665428605138
1994-05-31,0.0437164230291209,5.469087832888105,236.24368814215455
1994-06-30,0.03197501300475494,5.500562287449661,243.82955815579595
1994-07-31,0.03343839348139417,5.533453776215521,252.01626525728534
1994-08-31,0.0510093540365458,5.583204768200649,264.9224615087988
1994-09-30,0.034691445260427084,5.617308029949899,274.14769602574927
1994-10-31,0.03485289396055483,5.651567315126524,283.7373894988257
1994-11-30,0.025488521982203728,5.67673642098785,290.99492471022177
1994-12-31,0.06749959764635287,5.74205551019634,310.70446464293883
1995-01-31,0.025362996268119078,5.76710220279359,318.61022381643375
1995-02-28,0.03191135896733504,5.798514973690479,328.8094203982702
1995-03-31,0.0465774173841086,5.844040211291654,344.1710914293714
1995-04-30,0.03871773297776616,5.882027214678064,357.53533357897794
1995-05-31,0.018072959333638575,5.899938799524756,364.01512808242336
1995-06-30,0.004464953155656595,5.9043938143488806,365.64490353041737
1995-07-31,0.033912950042220176,5.937744399311087,378.078913827079
1995-08-31,-0.00366221739257461,5.934075459582942,376.6906444357032
1995-09-30,0.0356983738073523,5.96915141605571,390.17358624430864
1995-10-31,0.05911551594186241,6.026585556935668,413.29801461796956
1995-11-30,0.025707729104126976,6.0519683986817405,423.94867574614597
1995-12-31,0.022535227414396074,6.074253459262113,433.52499079353186
1996-01-31,0.04777949079399798,6.120926613474057,454.28637359091346
1996-02-29,0.036040411841910584,6.156332764119985,470.69508200113995
1996-03-31,0.023064674814580095,6.179135469828743,481.574575679133
1996-04-30,0.017637565126567174,6.196619298166365,490.08601618609924
1996-05-31,0.03096363670021502,6.227113232647293,505.29182517984157
1996-06-30,0.09218094504701856,6.315289796835687,551.9622840944993
1996-07-31,0.04702278452587222,6.3612404902121105,577.964110430409
1996-08-31,0.024451041562888052,6.385397390127129,592.1203859579634
1996-09-30,0.04569622391613889,6.430080296684527,619.2237479239253
1996-10-31,0.06124160512936594,6.489519844935638,657.2072457861378
1996-11-30,0.04740694624911769,6.5358373796740885,688.4108413079011
1996-12-31,0.03546544338058205,6.570688409054349,712.861102466266
1997-01-31,0.036214309683178,6.606262394127067,738.7130895017541
1997-02-28,0.05287034426672459,6.657782489846639,777.8219752023143
1997-03-31,0.050473332644632836,6.707023345434322,817.1317158276509
1997-04-30,0.06518945798194159,6.770176023593028,870.4652789402913
1997-05-31,0.022564587284595886,6.792489796581462,890.1295332924342
1997-06-30,0.05028021900934343,6.841546800393023,934.9357213920717
1997-07-31,0.03530540753158934,6.876243263323557,967.9793134591908
1997-08-31,0.010490694650493983,6.886679312484105,978.1445795593364
1997-09-30,-0.0025533134109166286,6.884122733809155,975.6445165731213
1997-10-31,0.055005966904642496,6.937669156554976,1029.365792529343
