date,repeat_idx,window_idx,year,strategy_ret
2001-07-31,5,21,2001,0.09083083189190792
2001-08-31,5,21,2001,0.0839601101331464
2001-09-30,5,21,2001,0.08031227301267507
2001-10-31,5,21,2001,-0.1211118344256745
2001-11-30,5,21,2001,-0.1446846601323428
2001-12-31,5,21,2001,-0.06618522095768392
2002-01-31,5,22,2002,0.12036062355185313
2002-02-28,5,22,2002,0.08722120793077495
2002-03-31,5,22,2002,0.025377027044630584
2002-04-30,5,22,2002,0.09402497630132699
2002-05-31,5,22,2002,0.04932579537609724
2002-06-30,5,22,2002,0.040284586388945186
2002-07-31,5,22,2002,-0.03234784177266865
2002-08-31,5,22,2002,0.0498112046365993
2002-09-30,5,22,2002,-0.015039592328787462
2002-10-31,5,22,2002,-0.00015775887929017897
2002-11-30,5,22,2002,-0.04263416569848247
2002-12-31,5,22,2002,0.01414917269978733
2004-01-31,5,24,2004,0.09843654538425735
2004-02-29,5,24,2004,0.00962471711830022
2004-03-31,5,24,2004,-0.005149621488087194
2004-04-30,5,24,2004,0.0010650803172245907
2004-05-31,5,24,2004,0.0002618187593436613
2004-06-30,5,24,2004,0.008320242776488756
2004-07-31,5,24,2004,-0.004983745812830094
2004-08-31,5,24,2004,-0.0001424811119653295
2004-09-30,5,24,2004,0.013991047359907572
2004-10-31,5,24,2004,0.013034709806293742
2004-11-30,5,24,2004,0.07643663483090395
2004-12-31,5,24,2004,0.01646582456162396
2005-01-31,5,25,2005,0.020841251544358605
2005-02-28,5,25,2005,0.026419421968048706
2005-03-31,5,25,2005,0.0410857337402323
2005-04-30,5,25,2005,0.00310841811281792
2005-05-31,5,25,2005,0.01759733386115036
2005-06-30,5,25,2005,0.012956804088777649
2005-07-31,5,25,2005,-0.007766282110852298
2005-08-31,5,25,2005,0.02812845062969568
2005-09-30,5,25,2005,0.02794232598653068
2005-10-31,5,25,2005,-0.011504517225602333
2005-11-30,5,25,2005,0.021146613755254177
2005-12-31,5,25,2005,0.005115242086124557
2006-01-31,5,26,2006,0.029726131431840584
2006-02-28,5,26,2006,-0.013740459508873305
2006-03-31,5,26,2006,0.015417275032721197
2006-04-30,5,26,2006,0.01067116108648427
2006-05-31,5,26,2006,-0.02230537876687877
2006-06-30,5,26,2006,0.00128414700465373
2006-07-31,5,26,2006,0.020147360138301484
2006-08-31,5,26,2006,0.00944167389550143
2006-09-30,5,26,2006,0.02640992534322431
2006-10-31,5,26,2006,0.006379614330372953
2006-11-30,5,26,2006,0.046496600606222516
2006-12-31,5,26,2006,0.0022211806504596147
2007-01-31,5,27,2007,0.04479554441218529
2007-02-28,5,27,2007,0.02156367275696168
2007-03-31,5,27,2007,-0.004308656905248001
2007-04-30,5,27,2007,0.008149062448231992
2007-05-31,5,27,2007,-0.003970576847855424
2007-06-30,5,27,2007,0.01235471081169183
2007-07-31,5,27,2007,0.04084574268774236
2007-08-31,5,27,2007,0.007122812856455284
2007-09-30,5,27,2007,0.012468658715071974
2007-10-31,5,27,2007,0.001029444189572677
2007-11-30,5,27,2007,-0.03883530643450217
2007-12-31,5,27,2007,-0.034580915752918696
2008-01-31,5,28,2008,-0.005050332489249682
2008-02-29,5,28,2008,0.03601978555710975
2008-03-31,5,28,2008,-0.0034817580583571704
2008-04-30,5,28,2008,-0.008753589707516569
2008-05-31,5,28,2008,0.017601867142381798
2008-06-30,5,28,2008,-0.010546175659679038
2008-07-31,5,28,2008,-0.023905894551782703
2008-08-31,5,28,2008,-0.0410019818249114
2008-09-30,5,28,2008,-0.048763026423448756
2008-10-31,5,28,2008,0.0026374508298439535
2008-11-30,5,28,2008,0.032102759684463314
2008-12-31,5,28,2008,0.041900001959815136
2009-01-31,5,29,2009,0.08777736403789158
2009-02-28,5,29,2009,0.01972757786965549
2009-03-31,5,29,2009,0.009048607040623468
2009-04-30,5,29,2009,-0.1322750828569588
2009-05-31,5,29,2009,-0.01054374738527103
2009-06-30,5,29,2009,0.05251174869587596
2009-07-31,5,29,2009,-0.03719680253163195
2009-08-31,5,29,2009,0.02310671531033248
2009-09-30,5,29,2009,-0.015363347200522848
2009-10-31,5,29,2009,0.009692714759133293
2009-11-30,5,29,2009,0.05989195012897801
2009-12-31,5,29,2009,0.011087519791524498
2010-01-31,5,30,2010,0.06701879381493506
2010-02-28,5,30,2010,0.015028551238360832
2010-03-31,5,30,2010,0.009779289308206764
2010-04-30,5,30,2010,0.07911731879244217
2010-05-31,5,30,2010,0.006713945775279209
2010-06-30,5,30,2010,-0.017303507325290964
2010-07-31,5,30,2010,0.020184674994886426
2010-08-31,5,30,2010,0.014022625278515888
2010-09-30,5,30,2010,0.015466836447496544
2010-10-31,5,30,2010,0.022774311713642956
2010-11-30,5,30,2010,-0.007496177312388536
2010-12-31,5,30,2010,0.013282761154638622
2011-01-31,5,31,2011,0.06333431960572307
2011-02-28,5,31,2011,0.03411828670177189
2011-03-31,5,31,2011,0.03716307625182015
2011-04-30,5,31,2011,0.00830651722679353
2011-05-31,5,31,2011,0.03735291096318623
2011-06-30,5,31,2011,0.025791231589694347
2011-07-31,5,31,2011,0.00024398256529717475
2011-08-31,5,31,2011,0.00961340788872169
2011-09-30,5,31,2011,0.003091882830315376
2011-10-31,5,31,2011,0.019309650330826187
2011-11-30,5,31,2011,0.03693969842978135
2011-12-31,5,31,2011,-0.0008886369269597702
2013-01-31,5,33,2013,0.09283756794785905
2013-02-28,5,33,2013,0.030487030541134164
2013-03-31,5,33,2013,0.0028705143626833515
2013-04-30,5,33,2013,-0.024039290135622473
2013-05-31,5,33,2013,0.045377778158874595
2013-06-30,5,33,2013,-0.020906855031973596
2013-07-31,5,33,2013,0.056779364867692333
2013-08-31,5,33,2013,0.036806266414654114
2013-09-30,5,33,2013,0.01856711641735248
2013-10-31,5,33,2013,0.04960882349802194
2013-11-30,5,33,2013,0.024704137352107455
2013-12-31,5,33,2013,0.03722813296504476
2015-01-31,5,35,2015,0.06265879879113077
2015-02-28,5,35,2015,-0.013154917410790893
2015-03-31,5,35,2015,-0.0024016536224022882
2015-04-30,5,35,2015,-0.020296624826325497
2015-05-31,5,35,2015,0.0701774218563622
2015-06-30,5,35,2015,-0.008124897588557386
2015-07-31,5,35,2015,0.04465177941997378
2015-08-31,5,35,2015,-0.036369222877689025
2015-09-30,5,35,2015,0.07925465310002346
2015-10-31,5,35,2015,0.017861697985923918
2015-11-30,5,35,2015,0.06656480402379773
2015-12-31,5,35,2015,-0.03895808742792343
2016-01-31,5,36,2016,0.04066471316108204
2016-02-29,5,36,2016,-0.011741177398542597
2016-03-31,5,36,2016,0.003488877195881805
2016-04-30,5,36,2016,-0.05063052385003781
2016-05-31,5,36,2016,0.07032531475063807
2016-06-30,5,36,2016,0.031937315840987614
2016-07-31,5,36,2016,0.05516068767119091
2016-08-31,5,36,2016,-0.012543691958582995
2016-09-30,5,36,2016,-0.04020331129131859
2016-10-31,5,36,2016,-0.0312683199449443
2016-11-30,5,36,2016,0.03252982561707726
2016-12-31,5,36,2016,-0.0411989282742599
2018-01-31,5,38,2018,0.051642303656340274
2018-02-28,5,38,2018,-0.04405540402146274
2018-03-31,5,38,2018,0.004766725781276557
2018-04-30,5,38,2018,-0.02937598309990388
2018-05-31,5,38,2018,-0.02683340697486891
2018-06-30,5,38,2018,0.0021523845454765054
2018-07-31,5,38,2018,0.011659561827077917
2018-08-31,5,38,2018,0.034101913930595515
2018-09-30,5,38,2018,-0.011649262710006134
2018-10-31,5,38,2018,-0.04145821226883548
2018-11-30,5,38,2018,0.017124384366868913
2018-12-31,5,38,2018,-0.06338501570932761
2019-01-31,5,39,2019,0.09378306759763037
2019-02-28,5,39,2019,0.016852535151587675
2019-03-31,5,39,2019,0.04373614489540334
2019-04-30,5,39,2019,0.02937726847915511
2019-05-31,5,39,2019,-0.0033694852300728984
2019-06-30,5,39,2019,0.01785968059550229
2019-07-31,5,39,2019,0.026232994983355473
2019-08-31,5,39,2019,0.00627452064532964
2019-09-30,5,39,2019,-0.030755307560375506
2019-10-31,5,39,2019,0.029678915581165415
2019-11-30,5,39,2019,-0.034529725252573355
2019-12-31,5,39,2019,-0.08270466744788882
2020-01-31,5,40,2020,0.13862768739113213
2020-02-29,5,40,2020,0.002179127542009803
2020-03-31,5,40,2020,0.018642079132960256
2020-04-30,5,40,2020,-0.09473215711825125
2020-05-31,5,40,2020,0.060415030831528466
2020-06-30,5,40,2020,0.06266614132414315
2020-07-31,5,40,2020,0.0843455263838407
2020-08-31,5,40,2020,0.020877872615774937
2020-09-30,5,40,2020,0.01050101366723468
2020-10-31,5,40,2020,0.031208654213261338
2020-11-30,5,40,2020,0.02678614133751283
2020-12-31,5,40,2020,0.05067322770445437
2021-01-31,5,41,2021,0.104451451117475
2021-02-28,5,41,2021,0.053296831711160564
2021-03-31,5,41,2021,0.03663185717373825
2021-04-30,5,41,2021,0.040601310788150616
2021-05-31,5,41,2021,0.011477143168112058
2021-06-30,5,41,2021,0.03794661922932589
2021-07-31,5,41,2021,0.04311501314692751
2021-08-31,5,41,2021,0.013556163205907938
2021-09-30,5,41,2021,-0.01628962144953396
2021-10-31,5,41,2021,0.03729724401477516
2021-11-30,5,41,2021,0.03130057984388043
2021-12-31,5,41,2021,0.06537645382447671
2022-01-31,5,42,2022,0.04300040872805532
2022-02-28,5,42,2022,-0.008318629633227971
2022-03-31,5,42,2022,0.045364641576830726
2022-04-30,5,42,2022,-0.03330753316022527
2022-05-31,5,42,2022,-0.004554742930053956
2022-06-30,5,42,2022,-0.015347074921029196
2022-07-31,5,42,2022,-0.013209711379493453
2022-08-31,5,42,2022,0.032436495526646354
2022-09-30,5,42,2022,-0.06480982787926766
2022-10-31,5,42,2022,0.0608953956092862
2022-11-30,5,42,2022,0.04635206703834752
2022-12-31,5,42,2022,-0.0017651646359708416
2023-01-31,5,43,2023,0.04672950918939948
2023-02-28,5,43,2023,-0.003524157453157034
2023-03-31,5,43,2023,-0.02891618893907255
2023-04-30,5,43,2023,0.010087817064160823
2023-05-31,5,43,2023,0.028232864731584695
2023-06-30,5,43,2023,0.04613795954650844
2023-07-31,5,43,2023,-0.005889000431245634
2023-08-31,5,43,2023,0.021270235144969285
2023-09-30,5,43,2023,-0.04707197996941715
2023-10-31,5,43,2023,0.02154317977305624
2023-11-30,5,43,2023,0.11205329955211132
2023-12-31,5,43,2023,0.07568830727708152
2024-01-31,5,44,2024,0.025307373943395047
2024-02-29,5,44,2024,0.014097943887303451
2024-03-31,5,44,2024,0.021745077749392425
2024-04-30,5,44,2024,-0.008546029467500233
2024-05-31,5,44,2024,-0.04005788289168396
2024-06-30,5,44,2024,0.040275088195760256
2024-07-31,5,44,2024,0.05087967990464406
2024-08-31,5,44,2024,0.04884845651772998
2024-09-30,5,44,2024,0.01478270657656052
2024-10-31,5,44,2024,-0.03632348956532764
2024-11-30,5,44,2024,0.04275775149559295
2024-12-31,5,44,2024,0.013954328271994769
1981-01-31,6,1,1981,0.0209989401107624
1981-02-28,6,1,1981,0.022212559992044835
1981-03-31,6,1,1981,0.026930136621420474
1981-04-30,6,1,1981,0.05759612187833296
1981-05-31,6,1,1981,0.0336132840154222
1981-06-30,6,1,1981,0.002116189740460511
1981-07-31,6,1,1981,-0.0028777998293840574
1981-08-31,6,1,1981,-0.006882156403617684
1981-09-30,6,1,1981,0.006176590883976738
1981-10-31,6,1,1981,0.013163559424519087
1981-11-30,6,1,1981,0.027673509627680653
1981-12-31,6,1,1981,0.03791728225863159
1982-01-31,6,2,1982,0.03538289897969317
1982-02-28,6,2,1982,0.04679615241621776
1982-03-31,6,2,1982,0.025844031945188018
1982-04-30,6,2,1982,0.04254266058138447
1982-05-31,6,2,1982,0.021128091007339644
1982-06-30,6,2,1982,0.03258432082642398
1982-07-31,6,2,1982,0.03944121912113926
1982-08-31,6,2,1982,0.015094427885956274
1982-09-30,6,2,1982,0.0848791124870003
1982-10-31,6,2,1982,0.04439550282182287
1982-11-30,6,2,1982,0.09155170135862982
1982-12-31,6,2,1982,0.03690344810897301
1983-01-31,6,3,1983,0.009665971822653623
1983-02-28,6,3,1983,0.09243323823576086
1983-03-31,6,3,1983,0.05047083162470711
1983-04-30,6,3,1983,0.02421099062010027
1983-05-31,6,3,1983,0.0010307739842187807
1983-06-30,6,3,1983,0.035611202872578906
1983-07-31,6,3,1983,0.031217050243171042
1983-08-31,6,3,1983,0.042467717942005004
1983-09-30,6,3,1983,0.033318922526270084
1983-10-31,6,3,1983,0.034779447440222315
1983-11-30,6,3,1983,0.039550891271797894
1983-12-31,6,3,1983,0.03453444229699885
1984-01-31,6,4,1984,0.006543156272041963
1984-02-29,6,4,1984,0.007587140325385825
1984-03-31,6,4,1984,0.013709578950721998
1984-04-30,6,4,1984,0.037099420117338786
1984-05-31,6,4,1984,0.0372387857922413
1984-06-30,6,4,1984,0.019050024710602676
1984-07-31,6,4,1984,0.027183907129448456
1984-08-31,6,4,1984,0.05137148086038132
1984-09-30,6,4,1984,0.0012743409791974867
1984-10-31,6,4,1984,0.022317833815006922
1984-11-30,6,4,1984,0.04136097241965013
1984-12-31,6,4,1984,0.031918411100791494
1985-01-31,6,5,1985,0.025357597156207282
1985-02-28,6,5,1985,0.04005208677220952
1985-03-31,6,5,1985,0.015909877894466764
1985-04-30,6,5,1985,0.036308596322260245
1985-05-31,6,5,1985,0.0316464718209144
1985-06-30,6,5,1985,0.016817478579834136
1985-07-31,6,5,1985,0.03653095995480271
1985-08-31,6,5,1985,0.003003247664138735
1985-09-30,6,5,1985,0.026275087923250964
1985-10-31,6,5,1985,0.025410751828046637
1985-11-30,6,5,1985,0.03120388907630114
1985-12-31,6,5,1985,0.03596352858669634
1986-01-31,6,6,1986,0.012323566690559597
1986-02-28,6,6,1986,0.0371290435074991
1986-03-31,6,6,1986,0.026378669593780952
1986-04-30,6,6,1986,0.025508280778981554
1986-05-31,6,6,1986,0.026296801818477038
1986-06-30,6,6,1986,0.030606190585314934
1986-07-31,6,6,1986,0.006958067122639174
1986-08-31,6,6,1986,0.03573452144564771
1986-09-30,6,6,1986,-0.019556011006727807
1986-10-31,6,6,1986,0.05529283336244708
1986-11-30,6,6,1986,0.06098644361528156
1986-12-31,6,6,1986,0.015891031251778303
1987-01-31,6,7,1987,0.16421594962213484
1987-02-28,6,7,1987,-0.0057651847542970515
1987-03-31,6,7,1987,0.046796125303532485
1987-04-30,6,7,1987,0.024652123891383677
1987-05-31,6,7,1987,0.0413200153016911
1987-06-30,6,7,1987,0.034944899934951604
1987-07-31,6,7,1987,0.05552459304224022
1987-08-31,6,7,1987,0.03858977082673667
1987-09-30,6,7,1987,0.01749137079628306
1987-10-31,6,7,1987,-0.04494644950952495
1987-11-30,6,7,1987,0.07939163662738671
1987-12-31,6,7,1987,-0.08217308145590752
1988-01-31,6,8,1988,0.009675741046009843
1988-02-29,6,8,1988,0.05524332662395325
1988-03-31,6,8,1988,0.024027432942999763
1988-04-30,6,8,1988,0.029317663696390887
1988-05-31,6,8,1988,0.058704324433612336
1988-06-30,6,8,1988,0.04057441061533321
1988-07-31,6,8,1988,0.026479463218211662
1988-08-31,6,8,1988,0.030439357989442285
1988-09-30,6,8,1988,0.05739816296184057
1988-10-31,6,8,1988,0.02255609467137632
1988-11-30,6,8,1988,0.015687955314014283
1988-12-31,6,8,1988,0.05132623443066568
1989-01-31,6,9,1989,0.051415163677289356
1989-02-28,6,9,1989,0.011667324586161225
1989-03-31,6,9,1989,0.048645484541908535
1989-04-30,6,9,1989,0.066819629327853
1989-05-31,6,9,1989,0.051873919631820406
1989-06-30,6,9,1989,0.04644951403663211
1989-07-31,6,9,1989,0.019057975812949005
1989-08-31,6,9,1989,0.01222009002607777
1989-09-30,6,9,1989,0.03401401064201199
1989-10-31,6,9,1989,0.017676120789666055
1989-11-30,6,9,1989,-0.00868497115311394
1989-12-31,6,9,1989,0.03340279267652796
1990-01-31,6,10,1990,0.04684338745264205
1990-02-28,6,10,1990,0.10864973195105877
1990-03-31,6,10,1990,0.03967640202699167
1990-04-30,6,10,1990,0.04255287039052481
1990-05-31,6,10,1990,0.030517570908811346
1990-06-30,6,10,1990,0.06888825254002857
1990-07-31,6,10,1990,0.04852081242333636
1990-08-31,6,10,1990,0.06501926084917245
1990-09-30,6,10,1990,0.08285662092455459
1990-10-31,6,10,1990,0.056766823539986064
1990-11-30,6,10,1990,0.15794032042276562
1990-12-31,6,10,1990,0.18040752835178667
1991-01-31,6,11,1991,-0.00789961420778245
1991-02-28,6,11,1991,0.08807250624398125
1991-03-31,6,11,1991,0.08697892835887366
1991-04-30,6,11,1991,0.09930689584483733
1991-05-31,6,11,1991,0.14440820476498278
1991-06-30,6,11,1991,0.05135821926482091
1991-07-31,6,11,1991,0.06035852567251519
1991-08-31,6,11,1991,0.07793232016273105
1991-09-30,6,11,1991,0.0241140450652755
1991-10-31,6,11,1991,0.04687056617087576
1991-11-30,6,11,1991,-0.0007209322752797422
1991-12-31,6,11,1991,0.09543150572832525
1992-01-31,6,12,1992,-0.04535155932836792
1992-02-29,6,12,1992,0.12232220917720443
1992-03-31,6,12,1992,0.0851658576685936
1992-04-30,6,12,1992,0.10501534069799365
1992-05-31,6,12,1992,0.04180261168096927
1992-06-30,6,12,1992,0.022820558765125364
1992-07-31,6,12,1992,0.04282907061572821
1992-08-31,6,12,1992,0.05733166263866232
1992-09-30,6,12,1992,0.07308106596055651
1992-10-31,6,12,1992,0.07278913384926707
1992-11-30,6,12,1992,0.0553971537737806
1992-12-31,6,12,1992,0.058978170197677426
1993-01-31,6,13,1993,0.11814697804173016
1993-02-28,6,13,1993,0.0646179509285949
1993-03-31,6,13,1993,0.02854853344137289
1993-04-30,6,13,1993,0.09134491616133426
1993-05-31,6,13,1993,-0.004868777796764304
1993-06-30,6,13,1993,0.09107827839140865
1993-07-31,6,13,1993,0.07461860025520628
1993-08-31,6,13,1993,0.06271213402028682
1993-09-30,6,13,1993,0.045151570839875435
1993-10-31,6,13,1993,-0.003336358493673813
1993-11-30,6,13,1993,0.08245767181396997
1993-12-31,6,13,1993,0.053626917952411764
1994-01-31,6,14,1994,0.05386280651061098
1994-02-28,6,14,1994,0.07947888448984158
1994-03-31,6,14,1994,0.05736914720964945
1994-04-30,6,14,1994,0.028375476833989062
1994-05-31,6,14,1994,0.06986021382418466
1994-06-30,6,14,1994,0.053385107808953426
1994-07-31,6,14,1994,0.06156666265608887
1994-08-31,6,14,1994,0.08275325654813782
1994-09-30,6,14,1994,0.049134142541762245
1994-10-31,6,14,1994,0.054352798437891585
1994-11-30,6,14,1994,0.04235229665665185
1994-12-31,6,14,1994,0.08566653672918505
1995-01-31,6,15,1995,0.017101888753458177
1995-02-28,6,15,1995,0.044310598203760036
1995-03-31,6,15,1995,0.04804848687943824
1995-04-30,6,15,1995,0.03557312753557303
1995-05-31,6,15,1995,-0.0037235528495723957
1995-06-30,6,15,1995,-0.00723880771206724
1995-07-31,6,15,1995,0.01777711202452215
1995-08-31,6,15,1995,-0.010395798066691088
1995-09-30,6,15,1995,0.02580185958123454
1995-10-31,6,15,1995,0.08148007819750457
1995-11-30,6,15,1995,0.032928003501742874
1995-12-31,6,15,1995,0.027431135316072632
1996-01-31,6,16,1996,0.039481537903170175
1996-02-29,6,16,1996,0.02058463870584961
1996-03-31,6,16,1996,0.05581946775916011
1996-04-30,6,16,1996,0.029177676158208665
1996-05-31,6,16,1996,0.050287194317734686
1996-06-30,6,16,1996,0.1461140291564263
1996-07-31,6,16,1996,0.07524865967554234
1996-08-31,6,16,1996,0.034482299502249986
1996-09-30,6,16,1996,0.0647505602889536
1996-10-31,6,16,1996,0.08807056083134525
1996-11-30,6,16,1996,0.08647792609137497
1996-12-31,6,16,1996,0.06962359279014112
1997-01-31,6,17,1997,0.03744769555681476
1997-02-28,6,17,1997,0.09417118746872485
1997-03-31,6,17,1997,0.056991877917921686
1997-04-30,6,17,1997,0.0890841383899074
1997-05-31,6,17,1997,0.026876407764720906
1997-06-30,6,17,1997,0.07051833679710588
1997-07-31,6,17,1997,0.047652951690564105
1997-08-31,6,17,1997,0.01909773605561818
1997-09-30,6,17,1997,0.017502619682249858
1997-10-31,6,17,1997,0.05728354473575578
1997-11-30,6,17,1997,0.10123397700905368
1997-12-31,6,17,1997,0.0646712198338175
1998-01-31,6,18,1998,0.06715430145596402
1998-02-28,6,18,1998,0.05870949526103729
1998-03-31,6,18,1998,0.03317456061414411
1998-04-30,6,18,1998,0.05317796359738335
1998-05-31,6,18,1998,0.04574745044439782
1998-06-30,6,18,1998,0.04323557935149075
1998-07-31,6,18,1998,0.0559764086026295
1998-08-31,6,18,1998,0.04553700669743617
1998-09-30,6,18,1998,0.0514500363834004
1998-10-31,6,18,1998,0.05347603839370068
1998-11-30,6,18,1998,0.029225959181803162
1998-12-31,6,18,1998,0.0859049877347342
1999-01-31,6,19,1999,0.04207024436994895
1999-02-28,6,19,1999,0.05021755795704608
1999-03-31,6,19,1999,0.050187605532659295
1999-04-30,6,19,1999,0.04077715448929403
1999-05-31,6,19,1999,0.05916684607744968
1999-06-30,6,19,1999,0.04658864525966667
1999-07-31,6,19,1999,0.026290083002602178
1999-08-31,6,19,1999,0.026508515109827928
1999-09-30,6,19,1999,0.0004249152430797476
1999-10-31,6,19,1999,0.033582351776559216
1999-11-30,6,19,1999,-0.01870954194557748
1999-12-31,6,19,1999,-0.0798183960239112
2000-01-31,6,20,2000,0.04005093370740949
2000-02-29,6,20,2000,-0.03525188922159787
2000-03-31,6,20,2000,0.06706343086309104
2000-04-30,6,20,2000,0.03900668407287454
2000-05-31,6,20,2000,0.04220290158945662
2000-06-30,6,20,2000,0.019999287920556816
2000-07-31,6,20,2000,0.03349667199290288
2000-08-31,6,20,2000,0.061538351487962155
2000-09-30,6,20,2000,0.01749400145105597
2000-10-31,6,20,2000,0.02335424986364719
2000-11-30,6,20,2000,0.02743796418130788
2000-12-31,6,20,2000,0.03689261281048271
2001-01-31,6,21,2001,0.42507470004061165
2001-02-28,6,21,2001,0.25229614352615337
2001-03-31,6,21,2001,0.19568984642956316
2001-04-30,6,21,2001,0.12258509805069433
2001-05-31,6,21,2001,0.18276962873222652
2001-06-30,6,21,2001,0.11085490546929944
2001-07-31,6,21,2001,0.07428972594745695
2001-08-31,6,21,2001,0.0759368720967874
2001-09-30,6,21,2001,0.17827460501874703
2001-10-31,6,21,2001,-0.05403662906046838
2001-11-30,6,21,2001,-0.040396278160364826
2001-12-31,6,21,2001,-0.04578341295092654
2002-01-31,6,22,2002,0.2899294273523547
2002-02-28,6,22,2002,0.16890357791848995
2002-03-31,6,22,2002,0.018684723683319665
2002-04-30,6,22,2002,0.17333255516254392
2002-05-31,6,22,2002,0.08621206772003047
2002-06-30,6,22,2002,-0.08004079542299466
2002-07-31,6,22,2002,-0.012969889069905371
2002-08-31,6,22,2002,0.1425050805956556
2002-09-30,6,22,2002,-0.020257764981771204
2002-10-31,6,22,2002,0.09878188767391992
2002-11-30,6,22,2002,-0.009087379715080002
2002-12-31,6,22,2002,0.12182778693183102
2003-01-31,6,23,2003,0.2166950297725441
2003-02-28,6,23,2003,0.06281501772695053
2003-03-31,6,23,2003,0.10281073031452037
2003-04-30,6,23,2003,-0.09895015316525385
2003-05-31,6,23,2003,0.1143265582092498
2003-06-30,6,23,2003,0.17108299864663007
2003-07-31,6,23,2003,0.058091532272804405
2003-08-31,6,23,2003,0.06908569553582486
2003-09-30,6,23,2003,0.08812571303325253
2003-10-31,6,23,2003,0.00016194946189385107
2003-11-30,6,23,2003,0.04519924041969237
2003-12-31,6,23,2003,0.10387211895164879
2004-01-31,6,24,2004,0.11864969056586479
2004-02-29,6,24,2004,0.10504147646671541
2004-03-31,6,24,2004,0.09582916368626629
2004-04-30,6,24,2004,0.14058657086288134
2004-05-31,6,24,2004,-0.06276410391553318
2004-06-30,6,24,2004,0.05576857072107479
2004-07-31,6,24,2004,0.06586340399025853
2004-08-31,6,24,2004,-0.005648789407567613
2004-09-30,6,24,2004,0.04591571027711837
2004-10-31,6,24,2004,0.06684996527853816
2004-11-30,6,24,2004,0.19471248156249005
2004-12-31,6,24,2004,0.07081180511406969
2005-01-31,6,25,2005,0.09034014428005457
2005-02-28,6,25,2005,0.0527007930009465
2005-03-31,6,25,2005,0.11763822380758622
2005-04-30,6,25,2005,-0.03776564403376445
2005-05-31,6,25,2005,-0.05854979004882565
2005-06-30,6,25,2005,0.029843950919460203
2005-07-31,6,25,2005,-0.022371587023070016
2005-08-31,6,25,2005,0.00693623038148315
2005-09-30,6,25,2005,0.06358228858373573
2005-10-31,6,25,2005,-0.02185676108502885
2005-11-30,6,25,2005,0.021372453966127674
2005-12-31,6,25,2005,0.029964833536899778
2006-01-31,6,26,2006,0.0365632447773831
2006-02-28,6,26,2006,0.021272533484553664
2006-03-31,6,26,2006,0.025945727765918535
2006-04-30,6,26,2006,0.05007856379122058
2006-05-31,6,26,2006,-0.001989774985163476
2006-06-30,6,26,2006,0.008267379397010296
2006-07-31,6,26,2006,-0.005984625671014517
2006-08-31,6,26,2006,0.011951532805878913
2006-09-30,6,26,2006,0.03485742154758121
2006-10-31,6,26,2006,-0.002842370987728933
2006-11-30,6,26,2006,0.05760675606218232
2006-12-31,6,26,2006,0.07924014788899157
2007-01-31,6,27,2007,0.12459731713811237
2007-02-28,6,27,2007,0.11835099066884379
2007-03-31,6,27,2007,-0.033396954152402285
2007-04-30,6,27,2007,0.024492785813189102
2007-05-31,6,27,2007,0.008652510491571756
2007-06-30,6,27,2007,0.07125714207955636
2007-07-31,6,27,2007,0.0562106379517681
2007-08-31,6,27,2007,-0.06251826789888082
2007-09-30,6,27,2007,-0.011901278419676524
2007-10-31,6,27,2007,-0.07453663100113533
2007-11-30,6,27,2007,-0.128058576199692
2007-12-31,6,27,2007,-0.15366278259369984
2008-01-31,6,28,2008,0.1823204546144131
2008-02-29,6,28,2008,0.13071931835181402
2008-03-31,6,28,2008,-0.09065318717628393
2008-04-30,6,28,2008,-0.04932224579618763
2008-05-31,6,28,2008,0.04758919649005757
2008-06-30,6,28,2008,-0.11760836553261256
2008-07-31,6,28,2008,-0.038108069948956054
2008-08-31,6,28,2008,-0.1166908862896388
2008-09-30,6,28,2008,-0.2106156041154347
2008-10-31,6,28,2008,-0.12714083660374537
2008-11-30,6,28,2008,-0.0456830108166641
2008-12-31,6,28,2008,0.07590085901079587
2009-01-31,6,29,2009,0.059941233475346245
2009-02-28,6,29,2009,0.06022277820743234
2009-03-31,6,29,2009,0.029948223928967815
2009-04-30,6,29,2009,-0.0023644862528137117
2009-05-31,6,29,2009,0.07913506609148337
2009-06-30,6,29,2009,0.058910172150649705
2009-07-31,6,29,2009,-0.039530557077379166
2009-08-31,6,29,2009,0.0024675555979869436
2009-09-30,6,29,2009,0.003928146206519521
2009-10-31,6,29,2009,0.04137516348065004
2009-11-30,6,29,2009,0.02197703226946291
2009-12-31,6,29,2009,0.01064537196481076
2010-01-31,6,30,2010,0.05147522768557847
2010-02-28,6,30,2010,0.01854913004105086
2010-03-31,6,30,2010,0.023423777617888948
2010-04-30,6,30,2010,0.04859469006415994
2010-05-31,6,30,2010,0.045493292823558774
2010-06-30,6,30,2010,0.03628179163018373
2010-07-31,6,30,2010,-0.009892239464560481
2010-08-31,6,30,2010,0.017225303349525146
2010-09-30,6,30,2010,0.03559023291162804
2010-10-31,6,30,2010,0.015768326407538294
2010-11-30,6,30,2010,0.0009684044229003962
2010-12-31,6,30,2010,-0.009239499617119284
2011-01-31,6,31,2011,0.10663413495968574
2011-02-28,6,31,2011,0.04986360108522808
2011-03-31,6,31,2011,0.04217738551860521
2011-04-30,6,31,2011,0.035487175376027046
2011-05-31,6,31,2011,0.04614546311401594
2011-06-30,6,31,2011,0.04230782644098581
2011-07-31,6,31,2011,0.011954733145057107
